id;name;link;specialization;films_years;description;path_to_folder
26770;Джеффри Донован;https://www.kinopoisk.ru/name/12764;Актер,Режиссер,Продюсер;74, 1990 — 2023;Подмена,Гнев человеческий,Убийца 2. Против всех,Спящие,Правила съема: Метод Хитча,Черная метка,Фарго,Убойный отдел,Дефективный детектив,Притворщик;actors_usa/26770
29346;Тесса Карлсон;https://www.kinopoisk.ru/name/752444;Актриса;2, 2002 — 2003;;actors_usa/29346
6154;Эшли Олсен;https://www.kinopoisk.ru/name/12925;Актриса,Продюсер;86, 1987 — 2013;Двое: Я и моя тень,Маленькие негодяи,Полный дом ,Волшебный мир Дисней,Симпсоны;actors_usa/6154
54405;Дэвид Дэниэл Хадсон;https://www.kinopoisk.ru/name/2558242;Актер;8, 2011 — 2014;;actors_usa/54405
46716;Карла Хемфрис;https://www.kinopoisk.ru/name/798410;Актриса;33, 1991 — 2022;;actors_usa/46716
8753;Ник Эверсман;https://www.kinopoisk.ru/name/1579429;Актер,Продюсер;35, 2002 — 2020;Дикая,Ранэвэйс,Джеймс Браун: Путь наверх,Птица доброго господа,Доктор Хаус,Морская полиция: Спецотдел,Однажды в сказке,C.S.I.: Майами;actors_usa/8753
1361;Рок Хадсон;https://www.kinopoisk.ru/name/74874;Актер,Продюсер;168, 1948 — 2023;Приходи в сентябре,Второй раз,Телефон пополам,Гигант,Вернись, моя любовь,Я люблю Люси;actors_usa/1361
18935;Лиза Мари Пресли;https://www.kinopoisk.ru/name/542418;Актриса,Продюсер;54, 1995 — 2019;;actors_usa/18935
35744;Монти О’Грейди;https://www.kinopoisk.ru/name/192824;Актер;359, 1924 — 1995;;actors_usa/35744
11268;Джим Рэш;https://www.kinopoisk.ru/name/36039;Актер,Продюсер,Сценарист,Режиссер;164, 1975 — 2024;Дорога, дорога домой,Симона,Особое мнение,Первый мститель: Противостояние,Красные туфельки и семь гномов,Сообщество,Друзья,Saturday Night Live,Бруклин 9-9,Шоу 70−х;actors_usa/11268
24073;Сара Рю;https://www.kinopoisk.ru/name/23880;Актриса,Продюсер;89, 1988 — 2020;Джипси 83,Перл-Харбор,Звонок,Лучшие,Клава, давай!,Иствик,Самозванец,Теория большого взрыва;actors_usa/24073
3712;Ева Мендес;https://www.kinopoisk.ru/name/1735;Актриса,Режиссер,Сценарист,Продюсер;135, 1994 — 2018;Правила съема: Метод Хитча,Место под соснами,Вне времени,Прошлой ночью в Нью-Йорке,Двойной форсаж,Блуи,Скорая помощь;actors_usa/3712
58425;Джеймс Уитмор;https://www.kinopoisk.ru/name/50162;Актер;174, 1947 — 2017;Планета обезьян,Тора! Тора! Тора!,Асфальтовые джунгли,Побег из Шоушенка,Мажестик,Сумеречная зона,Диснейленд,C.S.I. Место преступления,Практика,Театр Рэя Брэдбери;actors_usa/58425
39465;Мовита;https://www.kinopoisk.ru/name/206528;Актриса;39, 1930 — 2007;Мятеж на Баунти;actors_usa/39465
50696;Келли Стейблз;https://www.kinopoisk.ru/name/33423;Актриса,Продюсер;66, 1987 — 2023;Лео,Angry Birds 2 в кино,Пес-самурай и город кошек,Пропавшая без вести,Как я встретил вашу маму,Университет,Достать коротышку,Кости,Морская полиция: Спецотдел;actors_usa/50696
13751;Якмаус;https://www.kinopoisk.ru/name/391646;Актер,Композитор;10, 1995 — 2018;;actors_usa/13751
16292;Эштон Итон;https://www.kinopoisk.ru/name/2909110;;2;;actors_usa/16292
21445;Алексис Торпе;https://www.kinopoisk.ru/name/4452;Актриса;18, 1994 — 2016;Человек с Земли,Американский пирог 3: Свадьба,Доктор Хаус,Части тела;actors_usa/21445
43147;Грег Сестеро;https://www.kinopoisk.ru/name/29229;Актер,Сценарист,Продюсер,Режиссер;46, 1996 — 2024;Горе-творец,Ностальгирующий критик,Призраки усадьбы Блай;actors_usa/43147
26790;Хэзер Локлир;https://www.kinopoisk.ru/name/32177;Актриса,Продюсер;135, 1977 — 2021;Городские девчонки,Крученый город,Клиника,Юристы Бостона,Диснейленд,Два с половиной человека;actors_usa/26790
32014;Шон Уайт;https://www.kinopoisk.ru/name/904904;Актер,Продюсер;81, 2006 — 2023;;actors_usa/32014
29347;Эйми Маллинз;https://www.kinopoisk.ru/name/232349;Актриса;37, 1989 — 2023;Очень странные дела,Пуаро,Булл,Власть в ночном городе,Программисты;actors_usa/29347
6167;Рома Маффиа;https://www.kinopoisk.ru/name/5377;Актриса;82, 1982 — 2023;Двойной просчёт,Тревожный вызов,Клад,Целуя девушек,Части тела,Профайлер,Сопрано,Декстер,Миллиарды;actors_usa/6167
54415;Джастин Мюллер;https://www.kinopoisk.ru/name/1240445;Продюсер;6, 2004 — 2014;;actors_usa/54415
46731;Гейдж Голайтли;https://www.kinopoisk.ru/name/542242;Актриса,Сценарист;31, 1999 — 2022;68 Виски,Оборотень,Братья и сестры,Закон и порядок. Специальный корпус,Я — зомби;actors_usa/46731
8757;Оливия Манн;https://www.kinopoisk.ru/name/698112;Актриса;129, 2001 — 2023;Железный человек 2,Служба новостей,Хит-Манки,Университет,Чак,Новенькая;actors_usa/8757
1364;Брюс Уинант;https://www.kinopoisk.ru/name/2509;Актер;50, 1978 — 2021;Роботы,Виндария,Палмер,Сплит,Удивительная миссис Мейзел,Моя так называемая жизнь,В поле зрения,Хорошая борьба,Закон и порядок. Специальный корпус;actors_usa/1364
18943;Аманда Фрост;https://www.kinopoisk.ru/name/1536364;Актриса;2, 2010 — 2014;;actors_usa/18943
35748;Сет Гордон;https://www.kinopoisk.ru/name/647619;Продюсер,Режиссер,Сценарист,Оператор,Монтажер,Актер,Художник;59, 2002 — 2024;Нетипичный,Ради всего человечества,Подлый Пит,Линкольн Райм: Охота на Собирателя костей,Лучшая охрана;actors_usa/35748
11285;Джина Гершон;https://www.kinopoisk.ru/name/28673;Актриса,Режиссер,Сценарист,Продюсер;205, 1975 — 2024;Без лица,P.S. Я люблю тебя,Связь,Синатра: Все или ничего,Свой человек,Бруклин 9-9,Новый Амстердам,Хор,Ночное шоу с Джимми Фэллоном,Хорошая борьба;actors_usa/11285
24092;Мэттью Даддарио;https://www.kinopoisk.ru/name/2546862;Актер,Продюсер,Режиссер;21, 2010 — 2022;Почему женщины убивают,Голубая кровь;actors_usa/24092
3732;Энтони Делон;https://www.kinopoisk.ru/name/244421;Актер;54, 1976 — 2017;Танцуй с ним,Пустыня в огне;actors_usa/3732
58439;Уитфилд Крэйн;https://www.kinopoisk.ru/name/615839;Актер,Композитор;7, 1992 — 2005;;actors_usa/58439
50720;Лора Иннес;https://www.kinopoisk.ru/name/63783;Актриса,Режиссер,Сценарист,Продюсер;72, 1964 — 2023;Столкновение с бездной,И оркестр играл,Скорая помощь,Как избежать наказания за убийство,Братья и сестры,Западное крыло,Пробуждение;actors_usa/50720
39469;Эд Амес;https://www.kinopoisk.ru/name/1180679;Актер;34, 1958 — 2008;;actors_usa/39469
